customer_id,age,gender,city,state,tier,language_preference,income_type_declared,avg_monthly_income,income_pattern,avg_income_per_credit,income_credit_count,income_interval_days_mean,income_interval_days_std,income_amount_cv,rolling_income_30d_mean,rolling_income_30d_std,avg_monthly_savings_rate,savings_rate_trend,balance_trend,has_active_loans,num_active_loans,total_monthly_emi,emi_to_income_ratio,missed_emi_count,late_emi_count,emi_on_time_rate,max_days_late,essential_spend_share,discretionary_spend_share,cash_withdrawal_share,new_device_rate,new_beneficiary_rate,new_merchant_rate,txn_velocity_last_7d,num_distinct_devices,data_coverage_score,data_quality_score,overall_confidence_score,overall_confidence_band,data_coverage_note,overall_confidence,profile_computed_at,archetype_ground_truth,split
cust_ca7c4543d8,48,Female,Bengaluru,Karnataka,Tier 1,Tamil,salaried,38781.09,salaried_regular,42012.85,12,29.45,0.89,0.0,42012.85,0.0,0.4019,-0.04287,16488.69,True,2,41391.0,1.067,0,0,1.0,0,0.507,0.364,0.112,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.268487+00:00,stable_salaried,train
cust_f0163aff9d,23,Other,Coimbatore,Tamil Nadu,Tier 2,Bengali,salaried,67708.38,salaried_regular,73350.74,12,29.45,0.66,0.0,146701.48,0.0,0.4499,-0.01577,32728.23,True,1,13147.86,0.194,0,0,1.0,0,0.505,0.308,0.152,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.285093+00:00,stable_salaried,test
cust_a43c55a306,60,Other,Bengaluru,Karnataka,Tier 1,Telugu,salaried,72549.72,salaried_regular,78595.53,12,29.45,0.99,0.0,157191.06,0.0,0.4622,-0.02375,35309.05,True,1,2235.65,0.031,0,0,1.0,0,0.567,0.335,0.208,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.308069+00:00,stable_salaried,train
cust_f1770b15b8,35,Other,Mumbai,Maharashtra,Tier 1,Telugu,gig_irregular,13770.69,gig_irregular,2106.1,85,3.73,1.35,0.45,15533.89,831.58,0.6825,-0.00772,10626.29,False,0,0.0,0.0,0,0,1.0,0,0.625,0.375,0.0,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.318162+00:00,gig_irregular,test
cust_d528781648,26,Female,Mumbai,Maharashtra,Tier 1,Bengali,salaried,51952.98,salaried_regular,56282.39,12,29.64,0.88,0.0,56282.39,0.0,0.4492,-0.02222,24563.43,True,2,26495.14,0.51,0,0,1.0,0,0.502,0.361,0.111,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.332630+00:00,stable_salaried,train
cust_92eeb6df5f,35,Other,Guna,Madhya Pradesh,Tier 3,Gujarati,salaried,39226.6,salaried_regular,42495.48,12,29.55,1.08,0.0,84990.96,0.0,0.5057,-0.02638,21623.29,True,1,17216.2,0.439,0,0,1.0,0,0.565,0.353,0.116,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.342779+00:00,stable_salaried,train
cust_4870b96eed,22,Other,Barpeta,Assam,Tier 4,English,salaried,46629.63,salaried_regular,50515.43,12,29.55,0.5,0.0,50515.43,0.0,0.4511,-0.01694,21876.66,True,1,21488.97,0.461,0,0,1.0,0,0.483,0.365,0.069,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.361081+00:00,stable_salaried,train
cust_f46b8ba450,45,Other,Chhindwara,Madhya Pradesh,Tier 4,Telugu,salaried,57704.11,salaried_regular,62512.79,12,29.55,0.89,0.0,125025.58,0.0,0.4537,-0.02448,27529.64,True,1,20657.57,0.358,0,0,1.0,0,0.531,0.311,0.192,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.369842+00:00,stable_salaried,test
cust_f84d8e5a5d,45,Other,Bilaspur,Chhattisgarh,Tier 3,Telugu,salaried,42845.47,salaried_regular,46415.93,12,29.45,0.99,0.0,92831.86,0.0,0.449,-0.02268,17181.45,True,2,24670.15,0.576,0,0,1.0,0,0.379,0.264,0.094,0.0488,0.0488,0.0488,7,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.385055+00:00,fraud_scenario,test
cust_d0af7c1fdf,52,Female,Deoria,Uttar Pradesh,Tier 4,Telugu,gig_irregular,15955.19,gig_irregular,2206.57,94,3.28,1.6,0.451,17964.53,1185.84,0.6785,-0.00446,12824.14,False,0,0.0,0.0,0,0,1.0,0,0.667,0.333,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.402134+00:00,gig_irregular,test
cust_881eb42180,35,Male,Chhindwara,Madhya Pradesh,Tier 4,Tamil,gig_irregular,15644.46,gig_irregular,2364.86,86,3.59,1.45,0.422,14980.55,1067.49,0.7192,0.02723,12999.22,True,1,21053.31,1.346,0,0,1.0,0,0.655,0.345,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.416099+00:00,gig_irregular,train
cust_3f1188279e,49,Female,Guna,Madhya Pradesh,Tier 3,Gujarati,salaried,47365.5,salaried_regular,51312.62,12,29.45,0.89,0.0,51312.62,0.0,0.4628,-0.02633,24513.85,True,1,15063.87,0.318,0,0,1.0,0,0.494,0.372,0.227,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.428265+00:00,stable_salaried,train
cust_261b6177be,53,Female,Nagpur,Maharashtra,Tier 2,Telugu,salaried,30913.62,mixed_or_business,33489.75,12,30.36,3.84,0.372,26497.38,0.0,-0.0699,-0.2039,5757.46,True,2,21998.83,0.712,2,6,0.667,999,0.869,0.013,0.279,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.438436+00:00,financially_stressed,train
cust_a4c03ec514,41,Female,Bilaspur,Chhattisgarh,Tier 3,Kannada,salaried,79498.17,salaried_regular,79498.17,12,29.55,0.89,0.0,79498.17,0.0,0.5046,-0.01424,38631.04,True,1,15854.33,0.199,0,0,1.0,0,0.507,0.352,0.25,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.459070+00:00,stable_salaried,train
cust_bc321d1197,36,Other,Bengaluru,Karnataka,Tier 1,Kannada,salaried,66938.33,salaried_regular,72516.52,12,29.64,0.48,0.0,72516.52,0.0,0.4844,-0.00748,36276.21,True,1,5334.38,0.08,0,0,1.0,0,0.462,0.366,0.061,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.469266+00:00,stable_salaried,train
cust_6a308e065c,59,Other,Nagpur,Maharashtra,Tier 2,Tamil,salaried,44302.27,salaried_regular,47994.13,12,29.45,1.16,0.0,47994.13,0.0,0.463,-0.00946,16930.71,True,2,29337.05,0.662,0,0,1.0,0,0.312,0.198,0.096,0.0706,0.0706,0.0706,9,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.495824+00:00,fraud_scenario,train
cust_4f67cd5729,43,Male,Indore,Madhya Pradesh,Tier 2,Gujarati,gig_irregular,15755.56,gig_irregular,2178.96,94,3.28,1.45,0.471,22370.14,958.75,0.6701,-0.007,11513.32,True,1,14270.42,0.906,0,0,1.0,0,0.73,0.27,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.508122+00:00,gig_irregular,train
cust_c5502cd78d,48,Female,Nagpur,Maharashtra,Tier 2,Bengali,gig_irregular,15268.9,gig_irregular,2205.51,90,3.52,1.5,0.436,25445.68,939.35,0.69,0.02088,11994.29,False,0,0.0,0.0,0,0,1.0,0,0.625,0.375,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.526239+00:00,gig_irregular,train
cust_7255628e90,40,Male,Indore,Madhya Pradesh,Tier 2,Marathi,gig_irregular,14617.11,gig_irregular,2209.56,86,3.67,1.43,0.452,14244.14,881.64,0.7045,0.0188,11181.44,False,0,0.0,0.0,0,0,1.0,0,0.752,0.248,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.534901+00:00,gig_irregular,train
cust_cb3a3994e1,53,Female,Deoria,Uttar Pradesh,Tier 4,Hindi,salaried,24971.84,mixed_or_business,27052.83,12,30.36,2.74,0.372,10702.22,0.0,-0.0109,-0.1744,5148.51,True,2,18475.48,0.74,4,5,0.625,999,0.859,0.015,0.209,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.555689+00:00,financially_stressed,train
cust_f320b75b58,54,Other,Nagpur,Maharashtra,Tier 2,Hindi,salaried,30649.95,mixed_or_business,33204.11,12,30.55,3.17,0.372,13135.69,0.0,-0.0306,-0.17223,4391.24,True,1,9391.89,0.306,2,2,0.667,999,0.861,0.035,0.239,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.567922+00:00,financially_stressed,train
cust_d25a0f93aa,59,Male,Bilaspur,Chhattisgarh,Tier 3,English,salaried,58132.99,salaried_regular,62977.41,12,29.55,0.78,0.0,125954.82,0.0,0.4388,-0.03875,27605.95,True,1,12265.0,0.211,0,0,1.0,0,0.497,0.351,0.096,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.585708+00:00,stable_salaried,train
cust_9092bf5b6f,45,Other,Guna,Madhya Pradesh,Tier 3,Telugu,salaried,33032.35,salaried_regular,35785.05,12,29.73,0.62,0.0,35785.05,0.0,0.4402,-0.02089,16053.05,True,2,35212.74,1.066,0,0,1.0,0,0.482,0.358,0.176,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.601834+00:00,stable_salaried,test
cust_f79e45b97e,38,Male,Bengaluru,Karnataka,Tier 1,Hindi,salaried,38970.67,salaried_regular,42218.23,12,29.27,0.45,0.0,84436.46,0.0,0.3933,-0.0232,16372.22,True,2,31193.2,0.8,0,0,1.0,0,0.472,0.322,0.227,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.621233+00:00,stable_salaried,train
cust_45dab77d11,26,Female,Bilaspur,Chhattisgarh,Tier 3,Tamil,salaried,49946.14,salaried_regular,54108.32,12,29.36,0.64,0.0,108216.64,0.0,0.4525,-0.03143,24694.11,True,1,13369.18,0.268,0,0,1.0,0,0.548,0.311,0.086,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.634840+00:00,stable_salaried,train
cust_cac42b3e42,31,Male,Deoria,Uttar Pradesh,Tier 4,Kannada,salaried,49060.06,salaried_regular,49060.06,12,29.36,0.88,0.0,98120.12,0.0,0.471,-0.00951,23291.73,True,1,15056.15,0.307,0,0,1.0,0,0.5,0.372,0.088,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.649253+00:00,stable_salaried,train
cust_d7367ccefc,53,Female,Deoria,Uttar Pradesh,Tier 4,Telugu,salaried,55753.79,salaried_regular,60399.94,12,29.64,1.15,0.0,60399.94,0.0,0.3902,-0.02322,19383.47,True,2,39427.64,0.707,0,0,1.0,0,0.369,0.251,0.069,0.0682,0.0682,0.0682,7,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.659464+00:00,fraud_scenario,train
cust_9f7b66a766,32,Female,Nagpur,Maharashtra,Tier 2,Hindi,salaried,29017.62,mixed_or_business,31435.76,12,30.09,3.32,0.372,24872.24,0.0,-0.0099,-0.1782,5092.24,True,1,8015.12,0.276,2,1,0.75,999,0.866,0.008,0.178,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.668719+00:00,financially_stressed,train
cust_aad452e04c,38,Other,Barpeta,Assam,Tier 4,Marathi,salaried,37955.55,salaried_regular,37955.55,12,29.45,1.08,0.0,37955.55,0.0,0.4694,-0.02378,17370.78,True,1,12943.39,0.341,0,0,1.0,0,0.519,0.316,0.16,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.689494+00:00,stable_salaried,train
cust_d10262d5a3,57,Male,Coimbatore,Tamil Nadu,Tier 2,Telugu,gig_irregular,15382.34,gig_irregular,2197.48,91,3.41,1.69,0.48,23039.89,839.31,0.6712,-0.01734,10555.67,False,0,0.0,0.0,0,0,1.0,0,0.652,0.348,0.0,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.701627+00:00,gig_irregular,train
cust_0e0cc83a66,26,Male,Deoria,Uttar Pradesh,Tier 4,English,salaried,50949.5,salaried_regular,55195.29,12,29.55,0.5,0.0,55195.29,0.0,0.4887,-0.00595,26885.79,True,1,2440.7,0.048,0,0,1.0,0,0.511,0.331,0.131,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.709630+00:00,stable_salaried,train
cust_6de89ed354,50,Other,Bengaluru,Karnataka,Tier 1,Hindi,salaried,44839.43,salaried_regular,48576.05,12,29.45,0.78,0.0,97152.1,0.0,0.4849,-0.02374,19559.98,True,1,18434.87,0.411,0,0,1.0,0,0.362,0.217,0.124,0.0465,0.0465,0.0465,6,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.728020+00:00,fraud_scenario,train
cust_6f909dd04f,56,Female,Jhansi,Uttar Pradesh,Tier 3,English,gig_irregular,16783.12,gig_irregular,2371.53,92,3.41,1.57,0.427,19528.41,1003.48,0.6426,-0.02626,11927.38,False,0,0.0,0.0,0,0,1.0,0,0.598,0.402,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.738146+00:00,gig_irregular,train
cust_f12f28cbaf,48,Other,Guna,Madhya Pradesh,Tier 3,Bengali,salaried,85639.93,salaried_regular,85639.93,12,29.27,0.75,0.0,171279.86,0.0,0.5039,0.00012,43403.79,True,2,43493.69,0.508,0,0,1.0,0,0.549,0.373,0.248,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.751631+00:00,stable_salaried,train
cust_77443db66b,24,Other,Delhi,Delhi,Tier 1,Gujarati,salaried,46288.75,salaried_regular,50146.15,12,29.64,0.88,0.0,50146.15,0.0,0.4416,-0.02233,21475.88,True,1,13095.18,0.283,0,0,1.0,0,0.506,0.333,0.135,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.765944+00:00,stable_salaried,train
cust_98b2bde981,26,Other,Indore,Madhya Pradesh,Tier 2,Marathi,gig_irregular,13821.57,gig_irregular,1996.45,90,3.46,1.65,0.519,17345.67,841.58,0.6064,-0.03379,9486.4,False,0,0.0,0.0,0,0,1.0,0,0.71,0.29,0.0,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.778863+00:00,gig_irregular,train
cust_5ffc801ed9,22,Other,Bilaspur,Chhattisgarh,Tier 3,Hindi,salaried,60069.2,salaried_regular,65074.97,12,29.55,0.5,0.0,130149.94,0.0,0.4716,-0.01286,32046.51,True,2,19472.19,0.324,0,0,1.0,0,0.569,0.335,0.112,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.785658+00:00,stable_salaried,train
cust_fa5da3e20c,39,Male,Chhindwara,Madhya Pradesh,Tier 4,Marathi,gig_irregular,15834.71,gig_irregular,2237.51,92,3.38,1.39,0.465,24111.6,514.36,0.6757,-0.01109,10915.45,False,0,0.0,0.0,0,0,1.0,0,0.601,0.399,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.806571+00:00,gig_irregular,train
cust_ea35835b80,49,Other,Mumbai,Maharashtra,Tier 1,Tamil,salaried,34839.45,mixed_or_business,37742.73,12,29.82,3.86,0.372,29862.38,0.0,-0.0632,-0.20433,7515.25,True,2,16881.37,0.485,6,2,0.667,999,0.884,0.015,0.279,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.818397+00:00,financially_stressed,train
cust_d2197aeac1,30,Male,Coimbatore,Tamil Nadu,Tier 2,English,salaried,43558.48,salaried_regular,47188.35,12,29.64,0.98,0.0,47188.35,0.0,0.4754,-0.01935,23042.03,True,1,15580.25,0.358,0,0,1.0,0,0.514,0.34,0.157,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.832632+00:00,stable_salaried,train
cust_48ceebfcf8,26,Female,Mumbai,Maharashtra,Tier 1,Kannada,salaried,47202.03,salaried_regular,51135.53,12,29.55,1.08,0.0,51135.53,0.0,0.4172,-0.02556,21057.72,True,1,20260.89,0.429,0,0,1.0,0,0.516,0.34,0.154,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.844512+00:00,stable_salaried,train
cust_70b1c739fd,34,Male,Jhansi,Uttar Pradesh,Tier 3,Gujarati,salaried,35019.04,salaried_regular,37937.29,12,29.45,1.08,0.0,37937.29,0.0,0.4271,-0.02968,13789.43,True,1,10577.51,0.302,0,0,1.0,0,0.388,0.235,0.095,0.0471,0.0471,0.0471,5,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.854682+00:00,fraud_scenario,train
cust_6329514be8,33,Female,Guna,Madhya Pradesh,Tier 3,Gujarati,gig_irregular,15702.21,gig_irregular,2293.58,89,3.52,1.48,0.424,22775.19,1053.32,0.7678,-0.01016,12248.19,False,0,0.0,0.0,0,0,1.0,0,0.513,0.487,0.0,0.0,0.0,0.0,5,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.868371+00:00,gig_irregular,train
cust_295a97b84f,50,Female,Bengaluru,Karnataka,Tier 1,Bengali,salaried,63326.76,salaried_regular,68603.99,12,29.64,0.98,0.0,68603.99,0.0,0.4884,-0.01588,34248.18,True,1,9074.18,0.143,0,0,1.0,0,0.516,0.345,0.114,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.885803+00:00,stable_salaried,train
cust_cae5bf49ec,33,Other,Chhindwara,Madhya Pradesh,Tier 4,Tamil,salaried,56750.79,salaried_regular,61480.02,12,29.64,0.77,0.0,122960.04,0.0,0.4395,-0.02222,28364.92,True,1,6547.45,0.115,0,0,1.0,0,0.54,0.341,0.171,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.901411+00:00,stable_salaried,train
cust_57fa1ec7e5,41,Other,Mumbai,Maharashtra,Tier 1,Telugu,salaried,66841.75,salaried_regular,72411.9,12,29.64,0.88,0.0,72411.9,0.0,0.4888,-0.02141,35068.07,True,1,14436.89,0.216,0,0,1.0,0,0.544,0.373,0.146,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.914555+00:00,stable_salaried,train
cust_95dab75aad,58,Male,Delhi,Delhi,Tier 1,Gujarati,gig_irregular,15662.77,gig_irregular,2287.82,89,3.56,1.55,0.495,18252.42,1285.37,0.7077,0.00112,11570.04,True,1,6027.32,0.385,0,0,1.0,0,0.457,0.543,0.0,0.0,0.0,0.0,5,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:09.924380+00:00,gig_irregular,test
