customer_id,stress_label,suitable_products,unsuitable_products,has_fraud_event
cust_50c08ece31,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_2c54dba060,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_ac4ca2accd,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_822dbce94a,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_b9630c6f6c,stable,"['recurring_deposit', 'credit_card']",[],True
cust_6cdd964740,stable,"['recurring_deposit', 'credit_card']",[],True
cust_4b32160cca,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_44d36c4187,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_5fab406b5c,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_62b045710a,stable,"['recurring_deposit', 'credit_card']",[],True
cust_e0898ec03b,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_aa05b0010c,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_e1c85dd008,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_0e7ce69b59,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_224386c9d7,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_8ba50fc050,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_d8e3861b01,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_6ab4ad25e5,stable,"['recurring_deposit', 'credit_card']",[],True
cust_1f6e408453,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_fc5b27836f,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_fd32cc3a73,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_672040a7c0,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_d6fe9366ea,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_8dd5b1ae00,stable,"['recurring_deposit', 'credit_card']",[],True
cust_41fea1c21c,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_50e8f6d9a0,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e7e579d203,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_86a4ff109b,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_74607823d7,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a6d67b61a9,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_78dd2c5310,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_4ae4b01295,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_8e2dfc4de2,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_4aa3be49b1,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_aea34ff3fc,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_0839bf3d3f,stable,"['recurring_deposit', 'credit_card']",[],True
cust_7782e9133a,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_14a9ee5692,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_fc2911e17f,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_ce4e5ad0b1,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_653b8e491e,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_9449061a64,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_f514e14941,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_38d7463803,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_7054f1f370,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_125c11c08f,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_504dc7cb62,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_468c651371,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_02bd27d6af,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_cc9b86f54e,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_d9d4638955,stable,"['recurring_deposit', 'credit_card']",[],True
cust_c895a47299,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_d5e441250b,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_48da5bdb2b,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_f4f154a338,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_f7bda5dd48,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_449ed9a392,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a88bccaec3,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_bff1d6de97,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_153e11f17a,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_07e6a11beb,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_0fc88641bf,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_94bdbb279e,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_95d6cee831,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_2b769f16e5,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_e1c2152fcc,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_679d0eba40,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_c488193189,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_b58436668f,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_c471a37c0f,stable,"['recurring_deposit', 'credit_card']",[],True
cust_6c7d7b3b36,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_5651b77b0b,stable,"['recurring_deposit', 'credit_card']",[],True
cust_bc217ef88e,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_4ff986149c,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_416c1f14fe,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_70657c1744,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_14f1146762,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_5f3e3ec197,stable,"['recurring_deposit', 'credit_card']",[],True
cust_4bd1bb8eec,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_cdfc700015,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_43a4e5a905,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_060af6fd98,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_3ff90aa78a,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_b7858671f5,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_436649a87a,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_dc450a609c,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_28ade482b4,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_8ba5050bd4,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_f314a0942a,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_8683d05824,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_6df41673ae,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_5d6deb5ae0,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_12e84cc529,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e386a7546a,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_2f5cd0703b,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_65d1a93cc2,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_fc6e1a7f2a,stable,"['recurring_deposit', 'credit_card']",[],True
cust_6796ff5a7d,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_100b376d71,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_15e552e6fe,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_35090e1d50,stable,"['recurring_deposit', 'credit_card']",[],True
cust_1628077ee4,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_c255cb8735,stable,"['recurring_deposit', 'credit_card']",[],True
cust_a20c820814,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_c3637c3133,stable,"['recurring_deposit', 'credit_card']",[],True
cust_5a514e4d84,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_6e10cc585e,stable,"['recurring_deposit', 'credit_card']",[],True
cust_8a78e408d0,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_9b94998940,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_75e56a048e,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_f5fc4b2342,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_c3886b8134,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_25d070e645,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_8448e7eb88,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_41c5992dcf,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a5569ff652,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_ca62a347af,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_388110ff8c,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_114405424d,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e9ce734301,stable,"['recurring_deposit', 'credit_card']",[],True
cust_8a05e6e3fe,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_eaab43ba0f,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_97368df426,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_9e262b2d2c,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_9784028fd2,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_ea3e830f3b,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_8d5647ad73,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_b8ecabb317,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_39e5a32e33,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e76a9b8304,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_e7974c2879,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_c5bd9876b0,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a4d245c8aa,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_79911a22dd,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_7193e9be55,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a953da6167,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_91e647c0a5,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a32d53b54a,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_26357621fd,stable,"['recurring_deposit', 'credit_card']",[],True
cust_62e14a51e1,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_09a665f1ce,stable,"['recurring_deposit', 'credit_card']",[],True
cust_66b2a152b6,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_2c3c880919,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_87164f85a1,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_893049f03e,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_07a7b545d1,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_72117be9b0,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
